age_grp,rank,use_time
20,399,65.99347238
20,400,64.65598235
20,401,97.86888243
20,402,76.0900888
20,403,91.86684955
20,404,77.6172898
20,405,82.57684008
20,406,70.2797136
20,407,61.35907506
20,408,65.98564266
20,409,71.93841384
20,410,92.17210132
20,411,74.01547584
20,412,88.32704475
20,413,96.71853939
20,414,78.37540341
20,415,78.80801705
20,416,89.98322794
20,417,66.99431336
20,418,63.40365641
20,419,89.11489426
20,420,80.98326766
20,421,70.99189139
20,422,95.95256697
20,423,81.34438299
20,424,128.0130152
20,425,77.72749974
20,426,66.62706659
20,427,62.33031166
20,428,71.96728226
20,429,85.86009735
20,430,91.82230746
20,431,74.98273839
20,432,84.3475255
20,433,66.65758041
20,434,94.04767658
20,435,66.99016882
20,436,64.36004919
20,437,81.83907516
20,438,66.47620116
20,439,75.70197057
20,440,98.19957368
20,441,94.43513823
20,442,73.7722273
20,443,87.18610878
20,444,71.97410395
20,445,70.78970744
20,446,67.60934943
20,447,62.51819863
20,448,100.7561604
20,449,95.16841307
20,450,77.80798576
20,451,73.95991542
20,452,96.25263354
20,453,84.65825558
20,454,63.99135679
20,455,74.60495838
20,456,89.94861748
20,457,85.8827382
20,458,87.17546422
20,459,88.42115902
20,460,73.11816013
20,461,83.88724054
20,462,91.3439875
20,463,95.06774373
20,464,82.78067905
20,465,68.9852976
20,466,92.53751012
20,467,88.28800416
20,468,66.97241095
20,469,87.26723404
20,470,87.27348555
20,471,80.84235609
20,472,84.49939306
20,473,100.7652901
20,474,80.36842703
20,475,83.66677479
20,476,84.25268317
20,477,94.28211356
20,478,74.85281473
20,479,75.66440227
20,480,73.99893352
20,481,62.43888338
20,482,99.30624988
20,483,79.0247643
20,484,84.48126823
20,485,100.9402713
20,486,77.3291184
20,487,75.99508697
20,488,82.62592582
20,489,64.09469535
20,490,84.14213951
20,491,61.58940833
20,492,88.90508301
20,493,99.5847655
20,494,80.96613331
20,495,81.82654604
20,496,73.71713695
20,497,67.07182602
20,498,100.0927994
20,499,93.1621615
20,500,79.72254925
20,501,84.83498907
20,502,92.77471383
20,503,79.31228971
20,504,61.70932794
20,505,76.14221007
20,506,76.83956463
20,507,88.24256512
20,508,74.5859367
20,509,65.57032413
20,510,84.25714834
20,511,84.67938112
20,512,70.56197218
20,513,88.16431161
20,514,79.61823492
20,515,85.43174542
20,516,97.39325496
20,517,98.76055923
20,518,94.83789219
20,519,88.92758033
20,520,71.29719462
20,521,100.7061765
20,522,83.20879
20,523,67.61631734
20,524,97.15664854
20,525,99.60191321
20,526,62.11051574
20,527,74.18606307
20,528,86.05955158
20,529,69.0823874
20,530,68.71132829
20,531,64.55091069
20,532,92.14437169
20,533,79.074931
20,534,71.88158486
20,535,88.69975675
20,536,67.47752439
20,537,73.51772165
20,538,91.2991975
20,539,86.22734255
20,540,88.99519976
20,541,131.2181408
20,542,78.15702372
20,543,86.07064614
20,544,77.44782019
20,545,84.85821577
20,546,75.66174504
20,547,66.65823203
20,548,25.38206388
20,549,91.87684013
20,550,95.82900477
20,551,75.52926424
20,552,96.74409647
20,553,91.16777357
20,554,76.57916292
20,555,65.73485063
20,556,64.02588031
20,557,62.14042569
20,558,95.16906991
20,559,88.70006962
20,560,71.98695614
20,561,90.34159087
20,562,85.69804255
20,563,61.0597066
20,564,77.03168193
20,565,72.53777051
20,566,85.73482994
20,567,74.00379806
20,568,79.49577426
20,569,90.83759224
20,570,73.33289679
20,571,61.3456192
20,572,79.02590191
20,573,66.80376667
20,574,63.280079
20,575,61.6886177
20,576,82.23462257
20,577,100.2661793
20,578,62.51012929
20,579,78.51260262
20,580,89.55339839
20,581,94.56788139
20,582,92.7291597
20,583,94.86989372
20,584,68.91089019
20,585,93.76980432
20,586,62.33555942
20,587,64.02249993
20,588,67.49852833
20,589,83.37616275
20,590,81.71097846
20,591,73.95148686
20,592,86.47920497
20,593,96.85620457
20,594,97.02537784
20,595,92.53320575
20,596,89.50792677
20,597,88.90417559
20,598,80.55200927
20,599,72.72779505
20,600,73.92438396
20,601,84.33990481
20,602,64.0535958
20,603,98.73089339
20,604,90.46219548
20,605,97.13364728
20,606,86.40498315
20,607,68.50666517
20,608,100.4679686
20,609,74.04402353
20,610,82.24935984
20,611,79.6024808
20,612,80.31978218
20,613,86.62805268
20,614,76.3777605
20,615,85.73374498
20,616,73.26327046
20,617,85.82419656
20,618,84.47751369
20,619,92.7559887
20,620,93.88343012
20,621,92.57770299
20,622,96.70689796
20,623,97.08406433
20,624,69.51806418
20,625,78.10268439
20,626,75.37497094
20,627,98.29095908
20,628,61.82143831
20,629,77.56212962
20,630,63.38486252
20,631,63.97032122
20,632,104.6029594
20,633,74.76927597
20,634,61.0926568
20,635,80.39584562
20,636,75.14035516
20,637,86.56316236
20,638,73.86230072
20,639,79.43438982
20,640,92.97752249
20,641,72.34461908
20,642,98.6456907
20,643,61.78484293
20,644,70.12806453
20,645,71.31792528
20,646,76.9054225
20,647,100.8305624
20,648,61.73741568
20,649,62.1544739
20,650,76.82922451
20,651,63.35741064
20,652,91.9773885
20,653,118.2434334
20,654,80.18161628
20,655,69.12851042
20,656,65.38306585
20,657,65.09933709
20,658,67.00850686
20,659,83.36258774
20,660,73.24263553
20,661,71.44049111
20,662,71.40081965
20,663,70.32577879
20,664,75.06174487
20,665,61.56211133
20,666,85.5026731
20,667,76.40788373
20,668,77.08854401
20,669,81.8026266
20,670,98.47741665
20,671,75.97952302
20,672,86.83759371
20,673,61.89770752
20,674,78.69872403
20,675,75.31884943
20,676,73.12586943
20,677,76.82698597
20,678,70.21100518
20,679,65.89779078
20,680,88.17938591
20,681,65.82201719
20,682,99.73519873
20,683,84.27704879
20,684,61.97517721
20,685,90.39855761
20,686,61.25771397
20,687,65.29746443
20,688,100.4634985
20,689,99.96999498
20,690,63.8318797
20,691,94.16496407
20,692,70.58046338
20,693,98.95207111
20,694,83.35236115
20,695,86.14212831
20,696,91.44178555
20,697,85.13281301
20,698,85.960676
20,699,80.15377259
20,700,82.91522202
20,701,73.73791129
20,702,68.30304007
20,703,82.38663855
20,704,92.09942631
20,705,86.04024053
20,706,95.68694216
20,707,79.60895672
20,708,62.69239397
20,709,80.66310779
20,710,96.97493151
20,711,93.22969307
20,712,65.31690231
20,713,77.40111902
20,714,81.55443256
20,715,79.39186778
20,716,79.00090302
20,717,97.61434522
20,718,96.73794199
20,719,77.11287845
20,720,75.29404138
20,721,92.25435579
20,722,101.8989837
20,723,92.35393391
20,724,63.21833532
20,725,91.38330666
20,726,90.65641082
20,727,99.26805423
20,728,73.61483759
20,729,78.5820352
20,730,95.60928395
20,731,95.14096776
20,732,78.71851705
20,733,88.81506095
20,734,96.3804089
20,735,95.74773892
20,736,62.79509024
20,737,65.1632832
20,738,88.28402639
20,739,88.01171175
20,740,66.19991359
20,741,73.14007366
20,742,83.05635959
20,743,69.33066198
20,744,65.64838413
20,745,75.70587631
20,746,84.00109921
20,747,92.66584406
20,748,80.99530155
20,749,87.91313324
20,750,73.53048925
20,751,86.941897
20,752,74.47470078
20,753,61.33255058
20,754,63.55351941
20,755,66.90352907
20,756,84.62113694
20,757,68.17675536
20,758,68.32473261
20,759,71.03250742
20,760,63.13666049
20,761,87.93984175
20,762,62.53367644
20,763,75.47659992
20,764,86.16736273
20,765,74.903174
20,766,72.12620383
20,767,64.2670044
20,768,90.89160268
20,769,83.97646215
20,770,82.25688343
20,771,97.61667941
20,772,127.8137332
20,773,98.18330695
20,774,78.03593901
20,775,89.29056809
20,776,63.00795822
20,777,61.14785198
20,778,86.62640763
20,779,86.8118148
20,780,83.24609156
20,781,73.01037336
20,782,81.54697322
20,783,64.45133416
20,784,81.75685206
20,785,93.41500826
20,786,90.98339354
20,787,71.26897058
20,788,66.81841717
20,789,74.81891171
20,790,71.1055462
20,791,66.68556266
20,792,96.15003191
20,793,82.46321864
20,794,87.15839236
20,795,78.12984617
20,796,75.90516375
20,797,63.19830649
20,798,91.01190438
20,799,97.15242358
20,800,91.37890621
20,801,70.2075663
20,802,86.02689644
20,803,88.9099616
20,804,84.83818317
20,805,85.93917638
20,806,84.99332976
20,807,93.08480054
20,808,89.34980886
20,809,92.4474945
20,810,66.89065017
20,811,67.11831657
20,812,94.69693786
20,813,72.82438108
20,814,83.49327883
20,815,89.44624602
20,816,85.6210867
20,817,68.3026206
20,818,78.34118352
20,819,80.75526416
20,820,73.55627731
20,821,93.83365906
20,822,98.0665654
20,823,95.42241036
20,824,78.43975118
20,825,99.33319871
20,826,63.94076079
20,827,38.36458173
20,828,82.05324567
20,829,91.93593049
20,830,98.57355939
20,831,97.93956882
20,832,65.11230146
20,833,97.54885239
20,834,63.26955198
20,835,99.31693339
20,836,83.87797951
20,837,100.5609837
20,838,66.90788285
20,839,86.30191793
20,840,72.88464281
20,841,92.55749139
20,842,71.89557177
20,843,95.34114544
20,844,81.81906841
20,845,94.30992468
20,846,62.73090388
20,847,95.89197879
20,848,62.13787455
20,849,83.58825484
20,850,86.86206281
20,851,74.95786581
20,852,81.69142596
20,853,94.6778351
20,854,65.57691784
20,855,80.32573462
20,856,69.5628524
20,857,68.50434424
20,858,84.10660064
20,859,64.21596197
20,860,74.63169161
20,861,87.27943893
20,862,61.11366599
20,863,66.51893399
20,864,67.76122541
20,865,62.10009474
20,866,72.57882175
20,867,65.32986718
20,868,96.90825774
20,869,77.29688878
20,870,92.68564413
20,871,64.50624358
20,872,85.69956423
20,873,86.98800074
20,874,81.89410598
20,875,64.97040348
20,876,68.49987707
20,877,73.98323876
20,878,84.3303952
20,879,88.84467774
20,880,111.1567857
20,881,96.13797863
20,882,77.93952326
20,883,65.91683505
20,884,89.86222168
20,885,76.96783669
20,886,99.03896848
20,887,64.68057317
20,888,89.19581373
20,889,98.95835315
20,890,99.01701056
20,891,83.04763892
20,892,71.69760037
20,893,77.49776185
20,894,91.67943166
20,895,94.63602982
20,896,89.44755465
20,897,84.58523951
20,898,76.97086965
20,899,53.87855417
20,900,66.33568551
20,901,75.36499275
20,902,64.251312
20,903,81.9673726
20,904,81.94912642
20,905,98.36170625
20,906,70.10836619
20,907,62.2615939
20,908,76.77761269
20,909,100.4067205
20,910,63.16909113
20,911,82.86208501
20,912,63.28303866
20,913,69.89890825
20,914,99.27240659
20,915,97.10501478
20,916,89.72124677
20,917,86.16021624
20,918,82.30106337
20,919,67.8967838
20,920,69.01720934
20,921,96.98976685
20,922,66.44357329
20,923,76.37691405
20,924,75.52771052
20,925,86.54495552
20,926,83.12573305
20,927,77.95493647
20,928,69.14286844
20,929,63.38881402
20,930,69.23903216
20,931,72.97443663
20,932,87.92173453
20,933,81.46212012
20,934,70.43001079
20,935,72.66124749
20,936,95.50550692
20,937,84.39950032
20,938,77.85061174
20,939,85.71835333
20,940,69.3236201
20,941,79.37080243
20,942,81.76886059
20,943,64.11348414
20,944,87.59264538
20,945,84.00962652
20,946,82.44074587
20,947,96.51248329
20,948,77.0834917
20,949,62.17451336
20,950,83.65764368
20,951,86.07480226
20,952,93.13551007
20,953,63.4740042
20,954,84.17111713
20,955,71.73178813
20,956,97.30047545
20,957,75.54619269
20,958,73.17531859
20,959,87.08550915
20,960,71.50947492
20,961,62.88469287
20,962,79.65297934
20,963,103.08146
20,964,78.07648538
20,965,72.63791687
20,966,72.94139628
20,967,70.51838864
20,968,97.93730831
20,969,84.63733942
20,970,93.29308417
20,971,91.96890872
20,972,96.96512047
20,973,56.70253935
20,974,99.27414796
20,975,62.87120142
20,976,64.35449108
20,977,99.38029459
20,978,74.32186215
20,979,70.4746043
20,980,86.14325481
20,981,96.16243406
20,982,74.60660691
20,983,100.6277032
20,984,81.11052777
20,985,113.4648672
20,986,29.90233021
20,987,61.18145446
20,988,99.6244947
20,989,67.46359504
20,990,100.4400391
20,991,77.10331495
20,992,94.65246253
20,993,99.51154162
20,994,64.7768349
20,995,77.66027378
20,996,83.92647844
20,997,67.32818201
20,998,91.57159652
20,999,85.99291014
20,1000,74.67660153
50,1,71.81567628
50,2,60.63270743
50,3,45.42930532
50,4,61.01199735
50,5,69.41508116
50,6,62.26526494
50,7,55.84309731
50,8,60.88402185
50,9,37.84697295
50,10,38.04584442
50,11,72.68481272
50,12,59.51035312
50,13,58.77983162
50,14,38.67133066
50,15,73.0874892
50,16,65.12176091
50,17,52.96952318
50,18,64.31467864
50,19,72.66157408
50,20,46.52206599
50,21,59.76163742
50,22,72.03459898
50,23,64.7270367
50,24,68.15642504
50,25,36.30857654
50,26,56.2869263
50,27,39.49562769
50,28,60.34887105
50,29,36.62376925
50,30,54.45710344
50,31,61.06478605
50,32,63.76005901
50,33,63.64303419
50,34,60.63615882
50,35,48.14799654
50,36,36.31397784
50,37,39.86738574
50,38,65.71174394
50,39,51.22707466
50,40,44.14649588
50,41,37.67965353
50,42,40.21005924
50,43,35.89605171
50,44,53.22046412
50,45,49.32164276
50,46,59.39572584
50,47,65.05950855
50,48,38.74803839
50,49,47.86512321
50,50,66.05193351
50,51,74.88926344
50,52,57.8457431
50,53,57.66207165
50,54,36.11782654
50,55,59.02080377
50,56,57.91793464
50,57,71.72230296
50,58,66.02551402
50,59,55.56275944
50,60,70.68265969
50,61,57.04001515
50,62,63.42823069
50,63,70.59732075
50,64,55.25897052
50,65,42.55313176
50,66,74.49383036
50,67,43.42625764
50,68,62.52160764
50,69,58.81683124
50,70,35.08397779
50,71,71.37191902
50,72,74.31486495
50,73,45.98041655
50,74,59.07892985
50,75,40.16706058
50,76,62.76440019
50,77,67.37553204
50,78,51.80396121
50,79,45.88598894
50,80,52.90396702
50,81,42.21180526
50,82,72.38395669
50,83,53.11286831
50,84,65.27563478
50,85,53.58706045
50,86,35.8494815
50,87,41.21106305
50,88,63.1082836
50,89,58.55727661
50,90,44.49628772
50,91,44.84714684
50,92,59.740661
50,93,36.91558969
50,94,37.61794064
50,95,54.90444764
50,96,45.2144855
50,97,52.19966161
50,98,63.291016
50,99,58.69572384
50,100,50.48933001
50,101,63.19523714
50,102,36.90660953
50,103,71.41354919
50,104,66.58380893
50,105,84.07101677
50,106,65.54285085
50,107,45.07795866
50,108,40.25680087
50,109,42.15044487
50,110,35.5713302
50,111,56.03317156
50,112,50.75629381
50,113,44.50838765
50,114,53.00792611
50,115,68.97506052
50,116,58.78959219
50,117,55.78261077
50,118,46.28283961
50,119,45.96270852
50,120,53.7207241
50,121,59.12267866
50,122,49.26374122
50,123,55.28754343
50,124,54.41325509
50,125,72.11183622
50,126,58.36114141
50,127,55.5294991
50,128,53.40199092
50,129,63.96297384
50,130,35.38191994
50,131,49.11573816
50,132,69.64311495
50,133,36.03176018
50,134,71.26232374
50,135,61.20720504
50,136,39.66974035
50,137,54.56314207
50,138,49.21475781
50,139,65.13989463
50,140,66.75633605
50,141,69.63251225
50,142,52.57331348
50,143,48.5851005
50,144,36.46688466
50,145,54.16127705
50,146,52.4684146
50,147,61.85995994
50,148,44.95456514
50,149,63.47174158
50,150,69.47688994
50,151,59.24819219
50,152,47.31214697
50,153,35.46432979
50,154,56.90270412
50,155,71.20807724
50,156,60.68499857
50,157,36.41077608
50,158,49.94666033
50,159,57.46878112
50,160,41.86217304
50,161,44.4456603
50,162,45.80838717
50,163,40.17957867
50,164,53.5531831
50,165,38.69425418
50,166,48.52282078
50,167,54.00932049
50,168,50.81442218
50,169,58.51700984
50,170,36.10029251
50,171,38.03139243
50,172,47.8735655
50,173,45.8227402
50,174,73.81870231
50,175,65.19068758
50,176,60.92930075
50,177,64.12243934
50,178,66.78322933
50,179,52.95361913
50,180,47.57708982
50,181,57.04216273
50,182,43.38468765
50,183,40.55823678
50,184,41.36026006
50,185,62.73766794
50,186,37.81427501
50,187,58.62282483
50,188,64.63994754
50,189,39.72015432
50,190,66.35107323
50,191,68.33319832
50,192,79.96275565
50,193,43.83245885
50,194,56.81662994
50,195,69.71125435
50,196,63.27004388
50,197,70.26178207
50,198,45.66035911
50,199,57.35721735
50,200,36.59368369
50,201,38.51905573
50,202,68.06912206
50,203,59.28421209
50,204,36.3440179
50,205,64.23943222
50,206,70.53934586
50,207,35.34831918
50,208,43.98168418
50,209,58.76080375
50,210,58.29682226
50,211,40.83854058
50,212,40.25337224
50,213,69.33010098
50,214,66.70619771
50,215,41.97294708
50,216,73.70979926
50,217,71.56319552
50,218,72.69601228
50,219,69.26091087
50,220,65.4901917
50,221,45.7679006
50,222,40.98571557
50,223,45.4135156
50,224,53.01958555
50,225,68.02233328
50,226,57.52839306
50,227,47.67446883
50,228,74.53251172
50,229,64.24395423
50,230,66.22869143
50,231,73.01615705
50,232,38.60643664
50,233,59.83394585
50,234,60.01433681
50,235,40.58176312
50,236,43.11049847
50,237,56.74826005
50,238,68.5499896
50,239,66.11518111
50,240,44.45254252
50,241,36.05879939
50,242,57.43802556
50,243,54.98398538
50,244,72.55933925
50,245,38.79239876
50,246,53.16802047
50,247,58.84534548
50,248,66.57418743
50,249,45.71894563
50,250,72.65466663
50,251,39.91823242
50,252,59.14504216
50,253,42.78221351
50,254,74.68249333
50,255,74.54404331
50,256,69.40806682
50,257,53.85804099
50,258,40.15496477
50,259,64.47466063
50,260,37.79015181
50,261,62.65472581
50,262,68.78549979
50,263,63.28271012
50,264,61.23217525
50,265,52.55817438
50,266,53.46481127
50,267,62.9697987
50,268,38.34528898
50,269,62.0861212
50,270,52.58702818
50,271,37.51278525
50,272,69.84474673
50,273,67.70039711
50,274,56.24916404
50,275,55.43918945
50,276,58.49457669
50,277,45.33736394
50,278,60.34428034
50,279,56.26706468
50,280,48.16412954
50,281,36.81717524
50,282,62.35408341
50,283,54.45814626
50,284,47.60994262
50,285,43.60458701
50,286,68.29309934
50,287,63.97760676
50,288,68.84070401
50,289,50.34552599
50,290,43.45256535
50,291,54.68660576
50,292,35.23498644
50,293,54.69171962
50,294,35.20563456
50,295,42.54734705
50,296,57.27758445
50,297,63.61220477
50,298,49.99005993
50,299,37.72285796
50,300,68.74383018
50,301,57.39599932
50,302,65.97202351
50,303,54.22633029
50,304,37.84773051
50,305,42.41489352
50,306,73.39793804
50,307,38.12104686
50,308,44.36692901
50,309,46.18914126
50,310,56.78181961
50,311,36.03296528
50,312,72.43013123
50,313,46.61560257
50,314,56.45948921
50,315,36.55769841
50,316,44.23228387
50,317,54.11933716
50,318,38.31435288
50,319,49.48724553
50,320,35.10585839
50,321,36.86316667
50,322,53.70498311
50,323,54.13942791
50,324,48.55088492
50,325,66.41551382
50,326,47.7572269
50,327,39.86508001
50,328,42.86434708
50,329,53.00057007
50,330,42.15698796
50,331,72.60245001
50,332,62.76037348
50,333,48.48002552
50,334,38.04960798
50,335,66.72610321
50,336,37.61016979
50,337,44.52691481
50,338,53.47444435
50,339,61.45269241
50,340,63.31800922
50,341,70.10698395
50,342,35.75982388
50,343,53.89777607
50,344,35.89876333
50,345,44.60972764
50,346,61.06977194
50,347,70.14827058
50,348,66.67305992
50,349,43.7859229
50,350,53.25755028
50,351,73.18320753
50,352,69.65274162
50,353,56.54754334
50,354,36.11295819
50,355,42.20219805
50,356,54.46541733
50,357,52.05370943
50,358,51.00810566
50,359,55.3518594
50,360,60.26564328
50,361,44.7015542
50,362,71.92734752
50,363,40.17855777
50,364,41.07848151
50,365,53.95475243
50,366,54.41630499
50,367,65.5799191
50,368,63.6165101
50,369,48.10879241
50,370,62.3672757
50,371,67.57838264
50,372,69.26032431
50,373,38.27066108
50,374,44.90798311
50,375,39.13752249
50,376,56.01579542
50,377,47.2892039
50,378,47.52263813
50,379,59.70455389
50,380,54.02972863
50,381,55.365686
50,382,60.06118226
50,383,72.9185771
50,384,67.82015876
50,385,52.14141334
50,386,73.22505046
50,387,45.06081779
50,388,70.85286738
50,389,72.10341704
50,390,53.67129973
50,391,49.35254499
50,392,67.11608964
50,393,67.64642222
50,394,35.96593096
50,395,59.57461235
50,396,71.56796576
50,397,39.33091408
50,398,53.15451107
50,399,66.13028866
50,400,54.38847544
50,401,49.08058627
50,402,67.26492188
50,403,43.21882301
50,404,44.1398838
50,405,60.5611387
50,406,74.37925126
50,407,40.12887786
50,408,35.11008322
50,409,72.70000591
50,410,64.68809916
50,411,49.79505565
50,412,46.04014019
50,413,57.78962663
50,414,73.99780208
50,415,56.58439356
50,416,56.75470133
50,417,53.52898046
50,418,65.89888405
50,419,42.37870963
50,420,51.5873403
50,421,36.48258428
50,422,67.41706962
50,423,55.37553042
50,424,52.35217003
50,425,37.3965
50,426,66.94483396
50,427,36.99287214
50,428,73.08056369
50,429,50.94055525
50,430,56.8844332
50,431,43.04763579
50,432,70.59395924
50,433,65.67535454
50,434,61.41792358
50,435,42.52423182
50,436,71.41765327
50,437,52.21851045
50,438,68.78152549
50,439,42.13162904
50,440,72.58070232
50,441,50.44652117
50,442,67.75551912
50,443,52.67050992
50,444,52.59448122
50,445,70.33480464
50,446,58.60247852
50,447,42.68055244
50,448,38.78676453
50,449,66.7471496
50,450,57.56358398
50,451,53.453029
50,452,47.22099252
50,453,70.86718137
50,454,39.0453292
50,455,46.3210634
50,456,39.65123676
50,457,56.371973
50,458,62.23928173
50,459,63.21271618
50,460,72.32185194
50,461,53.42231072
50,462,72.39193384
50,463,72.02034996
50,464,68.54001041
50,465,62.0792258
50,466,43.04825568
50,467,51.89555247
50,468,68.59336409
50,469,45.06618062
50,470,38.09055106
50,471,36.01938431
50,472,45.76022112
50,473,61.35524229
50,474,62.96342586
50,475,44.38233218
50,476,35.01530365
50,477,52.39857041
50,478,57.31317864
50,479,69.94811595
50,480,60.95972885
50,481,69.37664849
50,482,58.59709279
50,483,55.59301436
50,484,46.59206487
50,485,39.07176313
50,486,59.54749932
50,487,38.82199541
50,488,55.14561908
50,489,64.43531983
50,490,67.3083904
50,491,44.54432462
50,492,71.62755054
50,493,44.22595455
50,494,42.92600499
50,495,44.2946896
50,496,58.88693199
50,497,56.97319435
50,498,66.0454612
50,499,48.3398567
50,500,36.72550801
50,501,58.16098987
50,502,54.82516442
50,503,67.86882811
50,504,48.74682546
50,505,52.70765329
50,506,42.84659013
50,507,45.78200425
50,508,71.38808024
50,509,55.11168128
50,510,66.71897399
50,511,38.87658564
50,512,55.32711152
50,513,65.06527838
50,514,35.30484161
50,515,68.98245545
50,516,65.03039674
50,517,41.02640781
50,518,48.42010153
50,519,69.32826992
50,520,59.25660978
50,521,44.30836476
50,522,62.6949594
50,523,75.00876735
50,524,52.99779221
50,525,68.07285536
50,526,36.78393177
50,527,63.71118912
50,528,56.91530032
50,529,38.43607162
50,530,73.9761305
50,531,42.79308605
50,532,53.88788242
50,533,69.19415486
50,534,67.26839497
50,535,51.22310977
50,536,68.27565036
50,537,39.12360238
50,538,52.08078356
50,539,59.58845811
50,540,41.74097553
50,541,73.3449057
50,542,42.32957976
50,543,74.58404952
50,544,72.75060189
50,545,64.4882495
50,546,47.57692668
50,547,70.21456011
50,548,74.11792981
50,549,64.20897252
50,550,73.87346208
50,551,54.10554268
50,552,62.26204727
50,553,38.5898972
50,554,48.70877453
50,555,47.31105785
50,556,58.28647031
50,557,43.79272352
50,558,46.04167516
50,559,51.93957243
50,560,53.95278299
50,561,59.86263685
50,562,68.19958043
50,563,51.38804607
50,564,41.78661405
50,565,42.60522968
50,566,47.2183879
50,567,71.71651987
50,568,56.49102403
50,569,70.31580047
50,570,69.80729325
50,571,36.84999989
50,572,50.07679499
50,573,43.55536445
50,574,70.80385515
50,575,57.91028619
50,576,45.34905777
50,577,60.82523432
50,578,62.65863592
50,579,66.93447858
50,580,74.53294637
50,581,40.76290644
50,582,67.59219329
50,583,58.9448934
50,584,52.82626419
50,585,56.25469094
50,586,71.16863797
50,587,68.72410987
50,588,57.57670721
50,589,72.78640993
50,590,71.36547404
50,591,58.44101184
50,592,47.46870524
50,593,42.68450891
50,594,63.19336131
50,595,43.91156508
50,596,70.7194555
50,597,68.12382432
50,598,65.99785009
50,599,66.31882863
50,600,37.98830073
50,601,72.40430878
50,602,36.06626805
50,603,60.34413373
50,604,39.43249097
50,605,70.91177758
50,606,70.26245572
50,607,60.52187999
50,608,73.0937484
50,609,61.22946678
50,610,50.43202002
50,611,52.83173554
50,612,62.3974911
50,613,56.31123159
50,614,41.24193111
50,615,61.30133136
50,616,61.08610595
50,617,41.33914912
50,618,38.48253919
50,619,37.70900055
50,620,65.77305038
50,621,46.62219414
50,622,47.33547401
50,623,55.14294968
50,624,62.60823624
50,625,58.1182799
50,626,35.21853505
50,627,64.34235342
50,628,54.98511643
50,629,70.40454402
50,630,50.32263653
50,631,78.57863546
50,632,64.12388523
50,633,64.69670243
50,634,59.29793245
50,635,57.39457148
50,636,55.05139898
50,637,71.3944742
50,638,38.81326751
50,639,36.97201429
50,640,44.99599864
50,641,55.78709189
50,642,71.86815598
50,643,48.46525077
50,644,49.9840046
50,645,58.47056074
50,646,46.51952734
50,647,49.13075284
50,648,44.41837793
50,649,48.63838913
50,650,52.97445389
50,651,47.80336824
50,652,43.27321552
50,653,72.88616308
50,654,41.42698461
50,655,49.52221271
50,656,53.5368275
50,657,54.34849115
50,658,48.40164317
50,659,55.92020149
50,660,57.16786851
50,661,41.77863929
50,662,46.59068706
50,663,54.63450986
50,664,44.56840958
50,665,70.26140526
50,666,71.53683259
50,667,43.22317984
50,668,35.99965122
50,669,67.61064701
50,670,63.00352947
50,671,54.96366907
50,672,69.03069203
50,673,62.58705079
50,674,37.97591631
50,675,52.56379135
50,676,63.93016877
50,677,61.60672529
50,678,46.56739879
50,679,62.62603083
50,680,58.02622849
50,681,71.9540957
50,682,40.7576299
50,683,69.60125467
50,684,58.16963583
50,685,70.01425711
50,686,38.80160453
50,687,66.14681424
50,688,42.86320469
50,689,67.50140708
50,690,35.99679595
50,691,55.26885007
50,692,38.7814785
50,693,72.06956251
50,694,58.8653646
50,695,39.03120033
50,696,70.22569123
50,697,59.35491378
50,698,62.54022392
50,699,40.76629948
50,700,60.74097249
50,701,63.2997908
50,702,63.5841037
50,703,46.49123377
50,704,44.77580839
50,705,72.9974029
50,706,71.38295844
50,707,59.76832027
50,708,42.60964542
50,709,50.13396435
50,710,71.82531078
50,711,41.82709814
50,712,48.52090762
50,713,40.71216375
50,714,43.42255763
50,715,53.8781749
50,716,40.51639513
50,717,72.59261336
50,718,47.29798759
50,719,59.90600717
50,720,70.32970767
50,721,73.5896689
50,722,72.17147792
50,723,61.19259838
50,724,70.33720063
50,725,52.19662204
50,726,65.33715194
50,727,55.31173445
50,728,38.74908273
50,729,72.51742472
50,730,46.85526614
50,731,52.13522946
50,732,51.17892061
50,733,53.35798442
50,734,50.72679386
50,735,61.33464644
50,736,56.16920161
50,737,58.7991793
50,738,56.6856181
50,739,50.45162094
50,740,55.65138996
50,741,68.39005452
50,742,70.61505218
50,743,58.71050638
50,744,72.15590533
50,745,72.08699401
50,746,43.20148795
50,747,73.11184992
50,748,36.22935388
50,749,43.7568917
50,750,54.49359895
50,751,66.28156821
50,752,47.6924887
50,753,56.61602525
50,754,58.14652387
50,755,74.15179533
50,756,46.95711818
50,757,43.55752848
50,758,53.74109569
50,759,73.28270966
50,760,69.20990805
50,761,36.25077356
50,762,62.79858688
50,763,51.71646547
50,764,47.82441499
50,765,35.24862411
50,766,71.82424685
50,767,53.63427571
50,768,68.10029731
50,769,43.53636908
50,770,39.27154946
50,771,73.53521023
50,772,44.0868482
50,773,55.58993824
50,774,49.06123482
50,775,35.08946021
50,776,45.92944923
50,777,59.43583543
50,778,49.20503237
50,779,47.31068008
50,780,65.35120704
50,781,52.86608797
50,782,36.42314914
50,783,58.52886723
50,784,42.68747495
50,785,43.00601806
50,786,37.49544322
50,787,67.44376531
50,788,51.99101819
50,789,51.47239698
50,790,67.56072344
50,791,47.46128443
50,792,55.18203829
50,793,52.74827243
50,794,45.25646297
50,795,61.68673046
50,796,38.9792412
50,797,53.48033367
50,798,53.84210907
